x,y,conc
515000,163880,7.897413
515020,163880,7.884604
515040,163880,7.879879
515060,163880,7.879256
515080,163880,7.883575
515100,163880,7.889989
515120,163880,7.912136
515140,163880,8.055629
515160,163880,8.010207
515180,163880,8.009352
515200,163880,7.925085
515220,163880,7.910126
515240,163880,7.901096
515260,163880,7.895216
515280,163880,7.891809
515300,163880,7.890543
515320,163880,7.891541
515340,163880,7.895146
515360,163880,7.903298
515380,163880,7.926472
515400,163880,8.013499
515420,163880,7.949854
515440,163880,7.929645
515460,163880,7.923466
515480,163880,7.924434
515500,163880,7.942558
515520,163880,8.147213
515540,163880,7.958495
515560,163880,7.93259
515580,163880,7.925368
515600,163880,7.92642
515620,163880,7.931515
515640,163880,7.948763
515660,163880,7.995759
515680,163880,7.986801
515700,163880,8.008993
515720,163880,8.083467
515740,163880,7.997431
515760,163880,7.963593
515780,163880,7.955772
515800,163880,7.995088
515820,163880,8.045685
515840,163880,8.04248
515860,163880,8.115194
515880,163880,7.987988
515900,163880,8.001116
515920,163880,7.952191
515940,163880,7.945412
515960,163880,7.955807
515980,163880,8.042598
516000,163880,7.97316
516020,163880,7.95285
516040,163880,7.945622
516060,163880,7.945749
516080,163880,7.951118
516100,163880,7.962431
516120,163880,7.982448
516140,163880,8.027643
516160,163880,8.442046
516180,163880,8.060727
516200,163880,8.043883
516220,163880,8.039579
516240,163880,8.037318
516260,163880,8.036146
516280,163880,8.036008
516300,163880,8.03717
516320,163880,8.043933
516340,163880,8.088722
516360,163880,8.171695
516380,163880,8.171153
516400,163880,8.060272
516420,163880,8.041496
516440,163880,8.046054
516460,163880,8.165215
516480,163880,8.045671
516500,163880,8.024058
516520,163880,8.10196
516540,163880,8.071509
516560,163880,7.988763
516580,163880,8.002176
516600,163880,7.997843
516620,163880,8.032377
516640,163880,7.985684
516660,163880,7.968403
516680,163880,7.962625
516700,163880,7.96029
516720,163880,7.960072
516740,163880,7.960598
516760,163880,7.961066
516780,163880,7.961705
516800,163880,7.962908
516820,163880,7.964952
516840,163880,7.967885
516860,163880,7.971236
516880,163880,7.975382
516900,163880,7.980668
516920,163880,7.987691
516940,163880,7.996996
516960,163880,8.009788
516980,163880,8.027318
517000,163880,8.052579
517020,163880,8.09202
517040,163880,8.162847
517060,163880,8.334919
517080,163880,9.199565
517100,163880,9.373603
517120,163880,8.521904
517140,163880,8.274727
517160,163880,8.178487
517180,163880,8.127743
517200,163880,8.096969
517220,163880,8.077003
517240,163880,8.063995
517260,163880,8.055707
517280,163880,8.051014
517300,163880,8.048929
517320,163880,8.049704
517340,163880,8.052733
517360,163880,8.058045
517380,163880,8.066854
517400,163880,8.08103
517420,163880,8.100515
517440,163880,8.140032
517460,163880,8.386749
517480,163880,8.198793
517500,163880,8.194234
517520,163880,8.361795
517540,163880,8.319578
517560,163880,8.19806
517580,163880,8.182992
517600,163880,8.174076
517620,163880,8.210405
517640,163880,8.410613
517660,163880,8.239146
517680,163880,8.235839
517700,163880,8.285992
517720,163880,8.453423
517740,163880,8.263275
517760,163880,8.254447
517780,163880,8.289214
517800,163880,8.375143
517820,163880,8.623378
517840,163880,10.97597
517860,163880,8.852758
517880,163880,8.519257
517900,163880,8.390662
517920,163880,8.322862
517940,163880,8.284113
517960,163880,8.263477
517980,163880,8.257556
518000,163880,8.294863
518020,163880,8.303807
518040,163880,8.540751
518060,163880,8.253237
518080,163880,8.235052
518100,163880,8.215499
518120,163880,8.215756
518140,163880,8.260895
518160,163880,8.390142
